,user_id,sessions,purchases,carted,favorited,total_actions,night_actions,weekend_sessions,total_sessions,dominant_category,top_category_share,user_segment
166043,693774,1,0,0,0,1,0,0,1,982926,1.0,One-Time User
166044,693779,1,0,0,0,2,0,2,1,2748804,1.0,One-Time User
166045,693780,1,0,0,0,2,0,0,1,1127566,0.5,One-Time User
166046,693785,1,0,0,0,1,0,1,1,5064,1.0,One-Time User
166047,693787,1,0,0,0,1,0,0,1,2181935,1.0,One-Time User
166048,693789,4,0,0,0,6,1,5,4,2304296,0.16666666666666666,Window Shopper
166049,693795,2,0,0,0,5,0,3,2,4098232,0.4,Window Shopper
166050,693808,1,0,0,0,1,0,1,1,2355072,1.0,One-Time User
166051,693810,1,0,0,0,1,1,1,1,285583,1.0,One-Time User
166052,693815,1,0,0,0,2,2,2,1,1379146,0.5,One-Time User
166053,693816,1,0,0,0,2,0,0,1,2202384,0.5,One-Time User
166054,693820,1,0,0,0,2,0,2,1,4244990,0.5,One-Time User
166055,693832,1,0,0,0,1,1,1,1,2154669,1.0,One-Time User
166056,693835,2,0,0,0,2,0,1,2,846990,0.5,Window Shopper
166057,693836,1,0,0,0,1,1,0,1,1216617,1.0,One-Time User
166058,693837,1,0,0,0,1,0,0,1,4774660,1.0,One-Time User
166059,693838,1,0,0,0,1,0,0,1,3607361,1.0,One-Time User
166060,693846,1,0,0,0,1,0,0,1,1573426,1.0,One-Time User
166061,693854,1,0,0,0,1,0,0,1,4643350,1.0,One-Time User
166062,693856,2,0,0,2,3,0,1,2,1879194,0.3333333333333333,Window Shopper
166063,693859,1,0,0,0,1,1,0,1,4145813,1.0,One-Time User
166064,693864,1,0,0,0,1,0,1,1,3738615,1.0,One-Time User
166065,693866,1,0,0,0,1,1,0,1,2520377,1.0,One-Time User
166066,693869,1,0,0,0,1,0,0,1,4170419,1.0,One-Time User
166067,693873,3,0,0,0,9,6,0,3,3490970,0.5555555555555556,Window Shopper
166068,693874,1,0,1,0,1,1,1,1,3002561,1.0,Cart Abandoner
166069,693878,1,0,0,1,1,0,1,1,411153,1.0,Wishlister
166070,693884,1,0,1,0,2,2,0,1,4170419,1.0,Cart Abandoner
166071,693889,1,0,0,0,2,0,0,1,3455617,1.0,One-Time User
166072,693900,1,0,0,1,1,0,0,1,4756105,1.0,Wishlister
166073,693901,1,0,0,0,2,0,2,1,3807763,0.5,One-Time User
166074,693902,2,0,0,0,2,1,2,2,2465336,1.0,Window Shopper
166075,693913,1,0,0,0,1,0,1,1,3496816,1.0,One-Time User
166076,693922,1,0,0,0,1,0,1,1,4145813,1.0,One-Time User
166077,693925,2,0,0,0,3,0,1,2,672001,0.3333333333333333,Window Shopper
166078,693927,1,0,0,0,4,0,4,1,1787510,0.75,One-Time User
166079,693928,2,0,0,1,2,0,1,2,2355072,0.5,Window Shopper
166080,693929,1,0,0,0,1,0,0,1,1464116,1.0,One-Time User
166081,693930,4,1,1,0,5,0,1,4,73030,0.2,Uncategorized
166082,693932,1,0,0,0,3,0,3,1,381850,0.3333333333333333,One-Time User
166083,693933,1,0,0,0,1,0,1,1,4869428,1.0,One-Time User
166084,693944,1,0,0,1,1,0,1,1,957119,1.0,Wishlister
166085,693946,2,0,0,0,3,2,3,2,4606718,0.6666666666666666,Window Shopper
166086,693948,1,0,1,0,3,0,3,1,620409,0.3333333333333333,Cart Abandoner
166087,693949,1,0,0,0,1,1,0,1,2221749,1.0,One-Time User
166088,693950,2,0,0,0,3,0,2,2,1320293,0.3333333333333333,Window Shopper
166089,693959,2,0,1,0,2,1,0,2,2154867,0.5,Window Shopper
166090,693964,1,0,0,0,2,0,0,1,2520377,1.0,One-Time User
166091,693967,3,0,1,0,3,0,3,3,903809,0.3333333333333333,Window Shopper
166092,693972,1,0,0,0,1,0,0,1,3230909,1.0,One-Time User
166093,693973,1,0,0,0,2,2,2,1,3004853,0.5,One-Time User
166094,693978,1,0,0,0,2,2,0,1,481203,1.0,One-Time User
166095,693984,1,0,0,0,1,1,0,1,285583,1.0,One-Time User
166096,693993,1,0,0,0,2,0,0,1,669762,0.5,One-Time User
166097,694000,2,0,0,0,2,0,2,2,149192,0.5,Window Shopper
166098,694002,1,0,0,0,1,0,1,1,4437368,1.0,One-Time User
166099,694005,4,0,0,0,4,0,2,4,2465336,0.25,Window Shopper
166100,694007,2,0,0,0,3,0,1,2,1879194,0.3333333333333333,Window Shopper
166101,694016,1,0,0,0,1,0,0,1,5055998,1.0,One-Time User
166102,694018,1,0,0,0,1,0,1,1,3607361,1.0,One-Time User
166103,694023,1,0,0,0,2,2,2,1,2014414,0.5,One-Time User
166104,694024,3,1,0,0,4,0,3,3,983613,0.25,Weekend Shopper
166105,694026,1,0,0,0,1,0,1,1,2313309,1.0,One-Time User
166106,694033,1,0,0,0,1,0,0,1,4145813,1.0,One-Time User
166107,694037,1,0,0,0,1,1,0,1,2021738,1.0,One-Time User
166108,694057,1,0,0,0,1,0,1,1,1575622,1.0,One-Time User
166109,694058,2,0,0,0,2,2,1,2,235534,0.5,Window Shopper
166110,694062,1,0,0,0,1,0,1,1,4784134,1.0,One-Time User
166111,694074,1,0,1,0,2,0,2,1,359388,0.5,Cart Abandoner
166112,694076,1,0,0,1,1,0,0,1,2520377,1.0,Wishlister
166113,694078,1,0,0,0,1,0,0,1,2520377,1.0,One-Time User
166114,694081,1,0,1,0,2,2,2,1,285583,0.5,Cart Abandoner
166115,694088,1,0,1,0,1,1,1,1,1265358,1.0,Cart Abandoner
166116,694098,1,0,0,0,3,0,3,1,211810,1.0,One-Time User
166117,694103,2,0,0,0,2,0,2,2,3002561,0.5,Window Shopper
166118,694106,1,0,0,0,2,0,2,1,903809,0.5,One-Time User
166119,694107,2,0,0,0,3,0,0,2,2089582,0.3333333333333333,Window Shopper
166120,694108,1,0,0,0,1,0,0,1,106173,1.0,One-Time User
166121,694110,1,0,0,0,2,0,2,1,1464116,0.5,One-Time User
166122,694111,1,0,0,0,1,0,0,1,2481784,1.0,One-Time User
166123,694118,1,0,0,0,2,0,0,1,2875366,1.0,One-Time User
166124,694124,1,0,0,0,2,2,0,1,2640118,1.0,One-Time User
166125,694126,1,0,0,0,1,1,1,1,2435035,1.0,One-Time User
166126,694132,1,0,0,0,2,0,2,1,757910,0.5,One-Time User
166127,694143,1,0,0,0,2,0,2,1,4242717,1.0,One-Time User
166128,694146,3,0,1,0,6,2,2,3,4756105,0.3333333333333333,Window Shopper
166129,694150,2,0,0,0,3,3,0,2,5063620,0.6666666666666666,Window Shopper
166130,694154,1,0,0,0,1,1,1,1,2465336,1.0,One-Time User
166131,694157,2,0,0,0,3,0,0,2,1176344,0.3333333333333333,Window Shopper
166132,694160,2,0,0,0,4,2,2,2,2131531,0.5,Window Shopper
166133,694161,2,0,0,0,2,0,0,2,2465336,0.5,Window Shopper
166134,694163,2,0,0,0,2,0,1,2,1689624,0.5,Window Shopper
166135,694167,3,0,0,0,3,1,2,3,2355072,0.6666666666666666,Window Shopper
166136,694168,2,1,0,0,4,2,2,2,3738615,0.5,Impulse Buyer
166137,694171,1,0,0,0,1,1,1,1,2462567,1.0,One-Time User
166138,694174,1,0,1,0,2,0,0,1,982926,1.0,Cart Abandoner
166139,694184,2,0,0,0,2,0,1,2,2846152,0.5,Window Shopper
166140,694185,3,0,0,1,4,0,2,3,737184,0.25,Window Shopper
166141,694186,2,0,0,0,3,2,0,2,2520377,0.6666666666666666,Window Shopper
166142,694192,1,0,0,0,1,1,1,1,1320293,1.0,One-Time User
166143,694194,1,0,0,0,2,2,2,1,3320579,1.0,One-Time User
166144,694198,1,0,0,0,2,0,0,1,1464116,0.5,One-Time User
166145,694199,1,0,0,0,1,0,1,1,1943877,1.0,One-Time User
166146,694202,3,0,0,0,6,5,3,3,3607361,0.3333333333333333,Window Shopper
166147,694204,3,0,0,0,6,0,0,3,3607361,0.6666666666666666,Window Shopper
166148,694205,1,0,0,0,2,0,0,1,519791,0.5,One-Time User
166149,694209,1,0,0,0,1,0,1,1,4801426,1.0,One-Time User
166150,694212,1,0,0,0,1,0,1,1,2026832,1.0,One-Time User
166151,694224,3,0,0,0,3,0,1,3,235534,0.3333333333333333,Window Shopper
166152,694225,1,0,0,0,1,0,1,1,2355072,1.0,One-Time User
166153,694227,1,0,0,0,1,1,0,1,2322253,1.0,One-Time User
166154,694228,2,0,0,0,2,1,0,2,2355072,0.5,Window Shopper
166155,694229,1,0,0,0,2,0,2,1,2355072,0.5,One-Time User
166156,694237,1,0,1,0,1,0,1,1,4719814,1.0,Cart Abandoner
166157,694240,1,0,0,0,2,2,0,1,2578647,0.5,One-Time User
166158,694244,1,0,0,0,1,1,0,1,1102540,1.0,One-Time User
166159,694245,5,0,0,0,8,1,4,5,1275696,0.25,Window Shopper
166160,694254,1,0,0,0,1,0,1,1,4756105,1.0,One-Time User
166161,694269,1,0,0,0,1,0,1,1,1451783,1.0,One-Time User
166162,694293,1,0,0,0,1,0,0,1,2640118,1.0,One-Time User
166163,694296,2,0,0,0,2,2,0,2,2640118,1.0,Window Shopper
166164,694299,1,0,0,0,1,0,0,1,4756105,1.0,One-Time User
166165,694300,1,0,0,0,1,0,0,1,2465336,1.0,One-Time User
166166,694304,1,0,0,0,1,1,0,1,3607361,1.0,One-Time User
166167,694307,1,0,0,0,1,0,1,1,238434,1.0,One-Time User
166168,694308,1,0,0,0,2,2,0,1,1817004,0.5,One-Time User
166169,694320,1,0,0,0,1,0,1,1,4181361,1.0,One-Time User
166170,694321,1,0,0,0,1,0,1,1,928449,1.0,One-Time User
166171,694326,1,0,0,0,1,1,0,1,1733868,1.0,One-Time User
166172,694331,1,0,0,0,1,0,1,1,4170419,1.0,One-Time User
166173,694332,2,0,0,0,2,1,2,2,2096639,0.5,Window Shopper
166174,694341,1,0,0,0,1,1,0,1,4467019,1.0,One-Time User
166175,694342,2,0,0,0,2,2,1,2,4789432,1.0,Window Shopper
166176,694355,2,0,0,0,4,0,4,2,235534,0.5,Window Shopper
166177,694357,1,0,0,0,2,0,2,1,3702593,0.5,One-Time User
166178,694363,1,0,0,0,1,1,1,1,3607361,1.0,One-Time User
166179,694373,1,0,0,1,2,2,2,1,4145813,1.0,Wishlister
166180,694374,1,0,0,0,1,0,0,1,982926,1.0,One-Time User
166181,694377,2,0,0,0,3,1,3,2,1867533,0.3333333333333333,Window Shopper
166182,694378,1,0,0,0,2,0,0,1,1859277,1.0,One-Time User
166183,694381,2,0,0,0,2,2,2,2,1464116,0.5,Window Shopper
166184,694385,1,0,0,0,1,0,1,1,4181361,1.0,One-Time User
166185,694392,1,0,0,0,1,1,1,1,154040,1.0,One-Time User
166186,694400,1,0,0,0,1,0,1,1,149192,1.0,One-Time User
166187,694402,3,0,0,0,4,3,1,3,1080785,0.25,Window Shopper
166188,694410,3,0,0,1,4,1,1,3,4244487,0.5,Window Shopper
166189,694416,1,0,0,0,1,1,1,1,4145813,1.0,One-Time User
166190,694424,1,0,0,0,2,0,2,1,4015820,1.0,One-Time User
166191,694425,1,0,0,0,1,0,1,1,4823943,1.0,One-Time User
166192,694427,1,0,0,0,2,0,0,1,1320293,1.0,One-Time User
166193,694436,2,0,0,0,5,3,0,2,2158079,0.4,Window Shopper
166194,694447,1,0,2,0,2,0,2,1,3697658,0.5,Cart Abandoner
166195,694455,1,0,0,0,2,0,2,1,2465336,0.5,One-Time User
166196,694465,1,0,0,0,3,0,3,1,886203,0.3333333333333333,One-Time User
166197,694469,1,0,0,0,1,0,0,1,2304296,1.0,One-Time User
166198,694473,1,0,0,0,1,0,1,1,4731191,1.0,One-Time User
166199,694475,3,0,0,1,4,3,2,3,4558987,0.5,Window Shopper
166200,694482,1,0,0,0,1,0,0,1,4756105,1.0,One-Time User
166201,694485,1,0,0,0,1,0,0,1,903809,1.0,One-Time User
166202,694491,1,0,0,0,1,0,0,1,4244487,1.0,One-Time User
166203,694492,1,0,0,1,3,0,0,1,149192,0.3333333333333333,Wishlister
166204,694499,1,0,0,0,2,0,0,1,2050292,1.0,One-Time User
166205,694501,1,0,0,0,1,0,0,1,3002561,1.0,One-Time User
166206,694502,2,0,0,0,3,0,0,2,149192,0.3333333333333333,Window Shopper
166207,694503,1,0,0,0,1,0,1,1,1102540,1.0,One-Time User
166208,694504,1,0,0,0,1,0,1,1,3415144,1.0,One-Time User
166209,694505,1,0,0,0,1,0,0,1,869231,1.0,One-Time User
166210,694506,1,0,0,0,1,0,0,1,634390,1.0,One-Time User
166211,694511,1,0,0,0,1,1,1,1,4350978,1.0,One-Time User
166212,694513,1,0,0,0,1,0,0,1,2355072,1.0,One-Time User
166213,694514,1,0,0,0,1,1,0,1,1080925,1.0,One-Time User
166214,694518,2,1,1,0,3,3,0,2,901282,0.3333333333333333,Impulse Buyer
166215,694524,1,0,0,0,1,0,1,1,2322253,1.0,One-Time User
166216,694525,1,0,0,0,3,0,3,1,4756105,0.6666666666666666,One-Time User
166217,694526,1,0,0,0,1,1,0,1,5134623,1.0,One-Time User
166218,694536,1,0,0,0,1,1,0,1,286229,1.0,One-Time User
166219,694541,1,0,0,0,1,1,0,1,1275696,1.0,One-Time User
166220,694556,1,0,0,0,1,0,0,1,344833,1.0,One-Time User
166221,694559,1,0,0,0,1,1,1,1,4022701,1.0,One-Time User
166222,694561,2,0,0,0,2,0,0,2,4069500,0.5,Window Shopper
166223,694568,1,0,0,0,1,0,1,1,737184,1.0,One-Time User
166224,694584,1,0,0,0,1,0,0,1,4145813,1.0,One-Time User
166225,694585,1,0,0,0,1,0,1,1,1467750,1.0,One-Time User
166226,694586,1,0,0,0,1,0,0,1,4145813,1.0,One-Time User
166227,694587,1,0,0,0,1,0,0,1,174239,1.0,One-Time User
166228,694593,1,0,0,1,1,0,1,1,4712571,1.0,Wishlister
166229,694597,2,0,0,0,2,1,0,2,3747017,0.5,Window Shopper
166230,694598,1,0,0,0,1,0,0,1,139590,1.0,One-Time User
166231,694599,2,0,0,0,2,1,0,2,2355072,0.5,Window Shopper
166232,694601,3,0,0,0,3,0,0,3,102272,0.3333333333333333,Window Shopper
166233,694604,2,0,0,0,3,1,3,2,1010656,0.3333333333333333,Window Shopper
166234,694606,1,0,0,0,2,2,0,1,1575622,0.5,One-Time User
166235,694608,1,0,0,0,1,0,0,1,2355072,1.0,One-Time User
166236,694616,1,0,1,0,2,2,2,1,712478,0.5,Cart Abandoner
166237,694618,1,0,0,0,1,0,0,1,2772071,1.0,One-Time User
166238,694619,2,0,0,0,6,0,0,2,4756105,0.6666666666666666,Window Shopper
166239,694622,2,0,0,1,2,1,0,2,4756105,1.0,Window Shopper
166240,694623,1,0,0,0,2,0,0,1,3255355,0.5,One-Time User
166241,694628,1,0,1,0,2,2,2,1,2877672,0.5,Cart Abandoner
166242,694629,2,0,0,0,2,2,0,2,1080785,0.5,Window Shopper
166243,694633,2,0,0,0,2,1,1,2,4181361,0.5,Window Shopper
166244,694639,1,0,0,0,2,2,0,1,3500710,1.0,One-Time User
166245,694646,2,0,0,0,2,0,2,2,3323023,0.5,Window Shopper
166246,694649,2,0,0,0,3,0,2,2,154040,0.3333333333333333,Window Shopper
166247,694655,2,0,0,0,4,3,1,2,4756105,0.75,Window Shopper
166248,694662,1,0,0,0,1,0,0,1,3177764,1.0,One-Time User
166249,694665,1,0,0,0,1,1,1,1,2590256,1.0,One-Time User
166250,694666,1,0,0,0,1,1,1,1,1189158,1.0,One-Time User
166251,694667,1,1,0,0,1,0,0,1,4282670,1.0,Impulse Buyer
166252,694670,1,0,0,0,2,0,0,1,1021251,0.5,One-Time User
166253,694676,2,0,0,0,2,1,2,2,3407883,0.5,Window Shopper
166254,694689,1,0,0,0,1,0,1,1,982926,1.0,One-Time User
166255,694692,1,0,0,0,1,0,0,1,1288487,1.0,One-Time User
166256,694698,1,0,0,0,2,0,0,1,4756105,1.0,One-Time User
166257,694699,2,0,0,0,3,0,2,2,428367,0.3333333333333333,Window Shopper
166258,694712,1,0,0,0,1,0,1,1,833866,1.0,One-Time User
166259,694718,1,0,0,0,1,0,1,1,339580,1.0,One-Time User
166260,694725,1,0,0,0,2,2,2,1,2885642,0.5,One-Time User
166261,694727,2,0,0,0,2,0,2,2,982926,0.5,Window Shopper
166262,694733,1,0,0,0,2,0,0,1,3004853,1.0,One-Time User
166263,694735,1,0,0,0,2,0,2,1,3102419,0.5,One-Time User
166264,694739,1,0,0,0,1,0,1,1,4066962,1.0,One-Time User
166265,694742,2,0,0,0,3,2,3,2,267209,0.6666666666666666,Window Shopper
166266,694743,1,0,0,0,2,0,2,1,1045172,0.5,One-Time User
166267,694744,1,0,0,0,1,0,0,1,4756105,1.0,One-Time User
166268,694745,2,0,0,0,3,2,2,2,171529,0.3333333333333333,Window Shopper
166269,694746,2,0,2,0,3,1,1,2,3299155,0.3333333333333333,Window Shopper
166270,694757,1,0,0,0,1,0,1,1,885811,1.0,One-Time User
166271,694760,1,0,0,0,1,0,1,1,4145813,1.0,One-Time User
166272,694761,1,0,0,0,1,1,0,1,135038,1.0,One-Time User
166273,694762,1,0,0,0,1,0,0,1,3147903,1.0,One-Time User
166274,694766,1,0,0,0,1,0,0,1,3917972,1.0,One-Time User
166275,694771,1,0,1,0,2,0,0,1,295183,1.0,Cart Abandoner
166276,694777,1,0,1,1,2,2,2,1,1349561,0.5,Cart Abandoner
166277,694779,1,0,0,0,1,0,0,1,982926,1.0,One-Time User
166278,694781,3,0,0,2,8,6,8,3,4148053,0.375,Window Shopper
166279,694784,1,0,0,0,2,2,2,1,2520771,0.5,One-Time User
166280,694791,1,0,0,0,1,0,1,1,3607361,1.0,One-Time User
166281,694792,1,0,0,0,1,1,0,1,401357,1.0,One-Time User
166282,694795,1,0,0,0,2,1,2,1,58498,1.0,One-Time User
166283,694797,2,0,0,0,3,2,0,2,200278,0.3333333333333333,Window Shopper
166284,694799,1,0,0,0,1,1,0,1,2926020,1.0,One-Time User
166285,694800,2,0,0,0,3,1,0,2,1320293,0.3333333333333333,Window Shopper
166286,694816,2,0,1,0,3,2,3,2,3738615,0.6666666666666666,Window Shopper
166287,694818,1,0,0,0,1,0,0,1,374203,1.0,One-Time User
166288,694821,1,0,1,0,2,0,2,1,50601,1.0,Cart Abandoner
166289,694826,2,0,0,0,3,3,1,2,2355072,0.6666666666666666,Window Shopper
166290,694828,3,0,0,0,5,3,3,3,2693696,0.4,Window Shopper
166291,694830,1,0,1,0,2,0,0,1,2228184,1.0,Cart Abandoner
166292,694844,1,0,0,0,1,0,0,1,3155703,1.0,One-Time User
166293,694846,2,0,0,0,2,0,1,2,2355072,0.5,Window Shopper
166294,694848,1,0,0,0,1,1,0,1,2640118,1.0,One-Time User
166295,694850,5,0,0,0,9,0,6,5,4462359,0.2222222222222222,Window Shopper
166296,694857,1,0,1,0,1,1,1,1,1414911,1.0,Cart Abandoner
166297,694858,1,0,0,0,1,0,0,1,2982027,1.0,One-Time User
166298,694872,1,0,0,0,1,0,1,1,4756105,1.0,One-Time User
166299,694874,1,0,0,0,1,0,1,1,1050007,1.0,One-Time User
166300,694882,1,0,0,0,1,1,1,1,3158249,1.0,One-Time User
166301,694883,2,0,0,0,2,1,2,2,1299190,0.5,Window Shopper
166302,694897,1,0,0,0,1,0,1,1,1842993,1.0,One-Time User
166303,694900,1,0,0,0,2,0,0,1,405755,0.5,One-Time User
166304,694907,1,0,0,0,2,0,2,1,2131531,0.5,One-Time User
166305,694911,1,0,0,0,1,0,1,1,3913141,1.0,One-Time User
166306,694917,2,0,0,0,3,3,3,2,154040,0.6666666666666666,Window Shopper
166307,694921,1,0,0,0,1,0,1,1,4633953,1.0,One-Time User
166308,694927,1,0,0,0,2,0,2,1,965809,0.5,One-Time User
166309,694929,1,0,0,0,1,0,1,1,2520377,1.0,One-Time User
166310,694931,2,0,0,0,3,1,3,2,1068933,0.3333333333333333,Window Shopper
166311,694932,2,0,1,0,3,0,3,2,1320293,0.6666666666666666,Window Shopper
166312,694935,1,0,0,0,1,1,0,1,4069500,1.0,One-Time User
166313,694939,1,0,0,0,2,0,2,1,965809,0.5,One-Time User
166314,694942,1,0,0,0,1,0,1,1,2096639,1.0,One-Time User
166315,694946,3,0,1,0,4,2,1,3,384755,0.25,Window Shopper
166316,694953,1,0,0,0,2,0,0,1,2885642,0.5,One-Time User
166317,694959,2,0,0,0,3,2,1,2,4690421,0.6666666666666666,Window Shopper
166318,694971,2,0,0,0,4,1,0,2,2465336,0.5,Window Shopper
166319,694972,1,0,0,0,1,0,0,1,1575622,1.0,One-Time User
166320,694974,1,0,0,0,1,0,0,1,4217906,1.0,One-Time User
166321,694979,2,0,0,0,2,0,2,2,1787510,0.5,Window Shopper
166322,694983,1,0,0,0,1,0,1,1,4756105,1.0,One-Time User
166323,694984,1,0,0,0,2,0,0,1,4170419,0.5,One-Time User
166324,694986,4,0,0,0,5,1,0,4,3002561,0.4,Window Shopper
166325,695005,1,0,0,0,2,0,0,1,3747017,1.0,One-Time User
166326,695013,1,0,0,0,2,0,0,1,3004853,0.5,One-Time User
166327,695014,1,0,0,0,1,0,0,1,2880419,1.0,One-Time User
166328,695024,1,0,0,0,1,0,0,1,3738615,1.0,One-Time User
166329,695030,3,0,0,0,5,0,0,3,2096639,1.0,Window Shopper
166330,695031,5,0,0,0,6,1,1,5,1879194,0.3333333333333333,Window Shopper
166331,695033,1,0,0,0,1,0,0,1,3898483,1.0,One-Time User
166332,695035,2,0,0,0,3,1,0,2,85955,0.3333333333333333,Window Shopper
166333,695036,1,0,1,0,1,0,0,1,4756105,1.0,Cart Abandoner
166334,695041,3,1,0,0,5,2,3,3,2106073,0.4,Weekend Shopper
166335,695046,2,0,2,0,2,0,0,2,1108912,0.5,Window Shopper
166336,695054,1,0,0,0,2,0,2,1,3189162,0.5,One-Time User
166337,695064,3,0,0,0,4,2,2,3,171529,0.25,Window Shopper
166338,695070,1,0,0,0,1,1,0,1,2520377,1.0,One-Time User
166339,695072,1,1,0,0,2,0,0,1,1025720,0.5,Impulse Buyer
166340,695084,2,0,0,0,4,0,2,2,2355072,0.5,Window Shopper
166341,695085,1,0,0,0,1,0,1,1,3189162,1.0,One-Time User
166342,695099,1,0,0,0,1,0,0,1,753984,1.0,One-Time User
166343,695105,2,0,0,2,6,0,0,2,1029459,0.16666666666666666,Window Shopper
166344,695106,1,0,0,0,1,0,1,1,883960,1.0,One-Time User
166345,695108,1,0,0,0,2,2,2,1,2920476,1.0,One-Time User
166346,695114,1,0,0,0,1,1,1,1,3459125,1.0,One-Time User
166347,695119,1,0,0,0,1,0,1,1,4765763,1.0,One-Time User
166348,695124,1,0,0,0,2,2,2,1,360294,1.0,One-Time User
166349,695125,1,0,0,0,2,2,0,1,482940,0.5,One-Time User
166350,695130,1,0,0,0,2,0,0,1,1487638,1.0,One-Time User
166351,695132,2,0,0,0,3,2,3,2,1151115,0.3333333333333333,Window Shopper
166352,695139,1,0,0,0,2,2,2,1,358773,0.5,One-Time User
166353,695152,1,0,0,0,2,2,2,1,1080785,0.5,One-Time User
166354,695154,1,0,0,0,1,0,1,1,2885642,1.0,One-Time User
166355,695163,1,0,0,0,1,0,1,1,4801426,1.0,One-Time User
166356,695166,1,0,0,0,2,0,2,1,2926020,0.5,One-Time User
166357,695169,1,0,0,0,1,1,1,1,3299155,1.0,One-Time User
166358,695173,1,0,0,0,2,2,0,1,3738615,1.0,One-Time User
166359,695181,1,0,0,0,2,2,0,1,2640118,0.5,One-Time User
166360,695183,2,0,1,0,3,2,2,2,1838851,0.3333333333333333,Window Shopper
166361,695184,1,0,0,0,1,1,0,1,3138705,1.0,One-Time User
166362,695186,1,0,0,0,1,0,0,1,4789432,1.0,One-Time User
166363,695187,3,0,0,0,3,1,3,3,669425,0.3333333333333333,Window Shopper
166364,695188,1,0,0,0,2,2,2,1,3607361,1.0,One-Time User
166365,695190,1,0,0,0,1,0,0,1,2530793,1.0,One-Time User
166366,695194,1,0,0,0,2,0,0,1,1567637,0.5,One-Time User
166367,695198,1,0,0,0,1,0,1,1,2885642,1.0,One-Time User
166368,695200,4,0,1,0,5,3,3,4,4756105,0.6,Window Shopper
166369,695222,2,0,0,0,2,0,0,2,2735466,0.5,Window Shopper
166370,695233,2,0,0,0,3,3,0,2,4558987,0.6666666666666666,Window Shopper
166371,695243,1,0,0,0,3,0,0,1,4145813,1.0,One-Time User
166372,695246,1,0,0,0,1,0,1,1,2355072,1.0,One-Time User
166373,695247,1,0,0,0,1,0,1,1,4159072,1.0,One-Time User
166374,695257,1,1,0,0,1,1,0,1,3002561,1.0,Impulse Buyer
166375,695258,1,0,0,0,2,0,2,1,982926,1.0,One-Time User
166376,695266,1,0,0,0,3,0,3,1,154040,0.3333333333333333,One-Time User
166377,695271,1,0,0,0,2,0,0,1,2465336,0.5,One-Time User
166378,695276,1,0,0,0,1,0,0,1,133377,1.0,One-Time User
166379,695283,1,0,0,0,1,0,0,1,4625363,1.0,One-Time User
166380,695286,2,0,0,0,4,0,3,2,5064,0.25,Window Shopper
166381,695287,1,1,0,0,2,0,0,1,3747017,1.0,Impulse Buyer
166382,695290,2,0,1,0,2,2,1,2,154040,0.5,Window Shopper
166383,695291,2,0,0,0,3,1,1,2,3299155,1.0,Window Shopper
166384,695298,1,0,0,0,1,0,0,1,151831,1.0,One-Time User
166385,695300,2,1,0,0,2,1,2,2,4357323,1.0,Impulse Buyer
166386,695301,1,0,0,0,2,0,0,1,1548278,1.0,One-Time User
166387,695306,1,0,1,0,1,0,0,1,1320530,1.0,Cart Abandoner
166388,695313,2,0,0,0,3,0,3,2,171529,0.3333333333333333,Window Shopper
166389,695322,1,0,0,0,1,1,0,1,645856,1.0,One-Time User
166390,695334,1,0,0,0,1,0,1,1,1885829,1.0,One-Time User
166391,695337,1,0,0,0,1,0,0,1,1787510,1.0,One-Time User
166392,695339,1,0,1,0,1,1,0,1,4993094,1.0,Cart Abandoner
166393,695345,2,0,0,0,3,2,2,2,4756105,0.6666666666666666,Window Shopper
166394,695353,1,0,0,0,2,0,0,1,1669167,1.0,One-Time User
166395,695355,2,0,0,0,3,1,2,2,2832009,0.3333333333333333,Window Shopper
166396,695367,1,0,0,0,1,0,0,1,2355072,1.0,One-Time User
166397,695371,3,0,0,0,5,2,0,3,1879194,0.6,Window Shopper
166398,695372,1,0,0,0,1,0,0,1,2520377,1.0,One-Time User
166399,695376,1,0,0,0,1,0,0,1,4217906,1.0,One-Time User
166400,695377,1,0,0,0,1,1,1,1,2342116,1.0,One-Time User
166401,695386,1,0,0,0,2,0,2,1,3607361,1.0,One-Time User
166402,695387,1,0,0,0,2,2,0,1,2362370,0.5,One-Time User
166403,695389,1,0,0,0,1,0,0,1,2885642,1.0,One-Time User
166404,695390,1,0,0,0,1,0,1,1,2293367,1.0,One-Time User
166405,695400,2,0,0,0,3,1,2,2,2827444,0.3333333333333333,Window Shopper
166406,695401,1,0,0,0,1,0,1,1,2355072,1.0,One-Time User
166407,695405,1,0,0,0,1,1,1,1,4181361,1.0,One-Time User
166408,695416,1,0,0,2,2,0,2,1,3177877,1.0,Wishlister
166409,695420,1,0,0,0,1,0,1,1,1787510,1.0,One-Time User
166410,695423,1,1,0,0,1,0,1,1,2303546,1.0,Impulse Buyer
166411,695428,1,0,0,0,1,0,1,1,3626061,1.0,One-Time User
166412,695439,2,0,0,0,2,0,1,2,52368,0.5,Window Shopper
166413,695444,2,0,0,0,2,1,0,2,223690,0.5,Window Shopper
166414,695445,1,0,0,0,1,1,0,1,3661575,1.0,One-Time User
166415,695446,1,0,0,0,2,2,2,1,2558244,0.5,One-Time User
166416,695462,1,0,0,0,1,0,1,1,2355072,1.0,One-Time User
166417,695463,1,0,0,0,1,1,0,1,200278,1.0,One-Time User
166418,695466,1,0,0,0,1,1,0,1,2520771,1.0,One-Time User
