,product_id,views,favorites,carts,purchases,view_to_purchase,cart_to_purchase,fav_to_purchase,cart_abandonment_rate,fav_abandonment_rate,product_segment
231503,4165473,3,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231504,4165510,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231505,4165524,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231506,4165563,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231507,4165586,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231508,4165650,2,1,0,0,0.0,0.0,0.0,0.0,1.0,Regular Product
231509,4165651,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231510,4165680,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231511,4165696,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231512,4165713,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231513,4165742,3,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231514,4165749,0,0,1,0,0.0,0.0,0.0,1.0,0.0,Dead Stock
231515,4165762,0,0,1,0,0.0,0.0,0.0,1.0,0.0,Dead Stock
231516,4165765,1,0,1,0,0.0,0.0,0.0,1.0,0.0,Regular Product
231517,4165779,3,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231518,4165784,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231519,4165785,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231520,4165799,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231521,4165802,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231522,4165804,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231523,4165823,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231524,4165849,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231525,4165855,3,0,1,0,0.0,0.0,0.0,1.0,0.0,Regular Product
231526,4165858,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231527,4165867,9,0,0,0,0.0,0.0,0.0,0.0,0.0,Poor Converter
231528,4165881,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231529,4165911,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231530,4165922,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231531,4165953,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231532,4165960,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231533,4165966,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231534,4165967,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231535,4165985,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231536,4166016,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231537,4166017,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231538,4166062,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231539,4166078,1,0,1,0,0.0,0.0,0.0,1.0,0.0,Regular Product
231540,4166109,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231541,4166113,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231542,4166115,1,1,0,0,0.0,0.0,0.0,0.0,1.0,Regular Product
231543,4166199,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231544,4166202,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231545,4166206,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231546,4166235,3,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231547,4166255,0,0,1,0,0.0,0.0,0.0,1.0,0.0,Dead Stock
231548,4166259,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231549,4166279,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231550,4166280,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231551,4166283,0,0,1,0,0.0,0.0,0.0,1.0,0.0,Dead Stock
231552,4166286,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231553,4166288,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231554,4166337,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231555,4166392,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231556,4166405,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231557,4166453,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231558,4166495,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231559,4166503,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231560,4166556,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231561,4166560,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231562,4166562,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231563,4166569,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231564,4166595,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231565,4166611,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231566,4166653,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231567,4166667,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231568,4166670,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231569,4166686,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231570,4166727,0,0,1,0,0.0,0.0,0.0,1.0,0.0,Dead Stock
231571,4166760,2,0,0,1,0.5,0.0,0.0,0.0,0.0,Regular Product
231572,4166762,1,0,1,0,0.0,0.0,0.0,1.0,0.0,Regular Product
231573,4166770,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231574,4166799,0,0,0,1,0.0,0.0,0.0,0.0,0.0,Regular Product
231575,4166800,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231576,4166822,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231577,4166839,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231578,4166863,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231579,4166868,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231580,4166869,0,1,0,0,0.0,0.0,0.0,0.0,1.0,Dead Stock
231581,4166893,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231582,4166934,0,1,0,0,0.0,0.0,0.0,0.0,1.0,Dead Stock
231583,4166954,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231584,4166959,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231585,4166960,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231586,4166984,3,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231587,4166991,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231588,4167019,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231589,4167085,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231590,4167119,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231591,4167155,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231592,4167178,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231593,4167193,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231594,4167204,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231595,4167234,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231596,4167243,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231597,4167262,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231598,4167268,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231599,4167282,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231600,4167296,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231601,4167302,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231602,4167311,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231603,4167350,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231604,4167356,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231605,4167398,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231606,4167409,0,0,0,2,0.0,0.0,0.0,0.0,0.0,Regular Product
231607,4167420,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231608,4167423,0,0,1,0,0.0,0.0,0.0,1.0,0.0,Dead Stock
231609,4167436,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231610,4167440,0,0,0,1,0.0,0.0,0.0,0.0,0.0,Regular Product
231611,4167442,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231612,4167468,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231613,4167478,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231614,4167484,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231615,4167487,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231616,4167506,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231617,4167510,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231618,4167569,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231619,4167600,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231620,4167618,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231621,4167660,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231622,4167715,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231623,4167746,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231624,4167782,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231625,4167792,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231626,4167806,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231627,4167836,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231628,4167842,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231629,4167852,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231630,4167887,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231631,4167942,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231632,4167947,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231633,4167968,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231634,4167978,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231635,4168023,1,0,0,1,1.0,0.0,0.0,0.0,0.0,Regular Product
231636,4168033,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231637,4168087,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231638,4168102,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231639,4168114,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231640,4168117,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231641,4168125,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231642,4168127,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231643,4168154,2,1,0,0,0.0,0.0,0.0,0.0,1.0,Regular Product
231644,4168155,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231645,4168156,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231646,4168202,10,1,0,0,0.0,0.0,0.0,0.0,1.0,"High Attention, No Sale"
231647,4168252,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231648,4168266,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231649,4168272,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231650,4168273,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231651,4168287,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231652,4168294,3,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231653,4168298,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231654,4168320,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231655,4168322,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231656,4168359,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231657,4168371,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231658,4168386,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231659,4168439,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231660,4168446,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231661,4168448,2,0,1,0,0.0,0.0,0.0,1.0,0.0,Regular Product
231662,4168472,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231663,4168486,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231664,4168493,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231665,4168495,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231666,4168528,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231667,4168531,13,0,0,0,0.0,0.0,0.0,0.0,0.0,"High Attention, No Sale"
231668,4168540,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231669,4168561,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231670,4168564,1,1,0,0,0.0,0.0,0.0,0.0,1.0,Regular Product
231671,4168572,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231672,4168616,2,0,0,1,0.5,0.0,0.0,0.0,0.0,Regular Product
231673,4168626,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231674,4168631,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231675,4168635,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231676,4168636,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231677,4168639,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231678,4168640,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231679,4168648,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231680,4168663,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231681,4168686,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231682,4168696,4,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231683,4168700,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231684,4168709,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231685,4168729,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231686,4168786,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231687,4168819,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231688,4168820,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231689,4168824,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231690,4168842,0,1,0,0,0.0,0.0,0.0,0.0,1.0,Dead Stock
231691,4168859,5,0,1,0,0.0,0.0,0.0,1.0,0.0,Poor Converter
231692,4168886,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231693,4168940,23,1,0,0,0.0,0.0,0.0,0.0,1.0,"High Attention, No Sale"
231694,4168942,0,0,1,0,0.0,0.0,0.0,1.0,0.0,Dead Stock
231695,4168963,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231696,4169000,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231697,4169008,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231698,4169021,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231699,4169054,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231700,4169062,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231701,4169077,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231702,4169088,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231703,4169135,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231704,4169156,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231705,4169174,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231706,4169215,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231707,4169243,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231708,4169252,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231709,4169255,4,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231710,4169264,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231711,4169276,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231712,4169297,0,0,1,0,0.0,0.0,0.0,1.0,0.0,Dead Stock
231713,4169345,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231714,4169357,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231715,4169385,4,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231716,4169386,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231717,4169388,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231718,4169390,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231719,4169394,0,1,0,0,0.0,0.0,0.0,0.0,1.0,Dead Stock
231720,4169395,3,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231721,4169404,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231722,4169421,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231723,4169450,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231724,4169495,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231725,4169507,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231726,4169508,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231727,4169518,4,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231728,4169550,3,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231729,4169552,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231730,4169573,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231731,4169574,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231732,4169576,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231733,4169585,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231734,4169588,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231735,4169607,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231736,4169622,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231737,4169638,1,0,1,0,0.0,0.0,0.0,1.0,0.0,Regular Product
231738,4169655,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231739,4169699,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231740,4169703,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231741,4169708,3,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231742,4169727,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231743,4169755,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231744,4169756,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231745,4169806,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231746,4169857,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231747,4169866,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231748,4169876,3,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231749,4169878,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231750,4169887,5,0,0,0,0.0,0.0,0.0,0.0,0.0,Poor Converter
231751,4169911,1,1,0,0,0.0,0.0,0.0,0.0,1.0,Regular Product
231752,4169926,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231753,4169948,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231754,4169964,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231755,4169970,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231756,4169972,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231757,4169976,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231758,4169985,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231759,4169994,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231760,4170004,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231761,4170014,13,1,1,0,0.0,0.0,0.0,1.0,1.0,"High Attention, No Sale"
231762,4170015,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231763,4170042,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231764,4170145,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231765,4170156,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231766,4170161,3,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231767,4170207,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231768,4170241,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231769,4170282,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231770,4170291,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231771,4170300,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231772,4170303,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231773,4170304,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231774,4170326,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231775,4170339,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231776,4170350,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231777,4170356,4,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231778,4170357,3,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231779,4170360,6,0,0,0,0.0,0.0,0.0,0.0,0.0,Poor Converter
231780,4170401,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231781,4170413,3,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231782,4170425,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231783,4170428,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231784,4170492,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231785,4170496,3,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231786,4170517,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231787,4170549,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231788,4170561,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231789,4170622,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231790,4170635,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231791,4170642,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231792,4170646,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231793,4170724,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231794,4170750,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231795,4170754,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231796,4170783,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231797,4170823,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231798,4170830,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231799,4170859,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231800,4170897,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231801,4170900,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231802,4170903,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231803,4170943,4,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231804,4170983,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231805,4171021,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231806,4171035,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231807,4171041,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231808,4171048,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231809,4171073,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231810,4171080,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231811,4171087,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231812,4171089,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231813,4171120,3,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231814,4171123,4,0,0,1,0.25,0.0,0.0,0.0,0.0,Regular Product
231815,4171170,3,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231816,4171177,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231817,4171187,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231818,4171210,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231819,4171216,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231820,4171231,2,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231821,4171244,1,1,0,0,0.0,0.0,0.0,0.0,1.0,Regular Product
231822,4171309,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231823,4171388,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231824,4171408,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231825,4171425,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231826,4171432,5,0,0,0,0.0,0.0,0.0,0.0,0.0,Poor Converter
231827,4171473,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231828,4171474,3,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231829,4171494,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231830,4171510,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231831,4171558,5,0,0,0,0.0,0.0,0.0,0.0,0.0,Poor Converter
231832,4171573,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231833,4171576,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231834,4171578,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231835,4171580,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231836,4171604,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231837,4171667,3,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231838,4171701,3,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231839,4171725,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
231840,4171776,1,0,0,0,0.0,0.0,0.0,0.0,0.0,Regular Product
